,Unnamed: 0,filename,AttackType:Reconnaissance,AttackType:SocialEngineering,AttackType:Malware,AttackType:CredentialPhishing,Attacker Title,Urgency of the attack email,DateAndTime:Date,DateAndTime:time,Attacker Offering,AttackerLocation:Country,AttackerLocation:Region,AttackerLocation:City,AttackerLocation:Country From Content,Attacker Relationship,AttackerSentiment:polarity,AttackerSentiment:subjectivity,AttackerLanguageStyle:misspelling,AttackerLanguageStyle:randomCapital,Estimated Age,Attacker IP Known As Phisher,Total Deaths and Injuries,Total Damage,Disaster Count,GDP per capita,Internet Use,Age dependency,URL Label,URL Length,URL Classification,cosineCluster,ediCluster,jaccardCluster
3549,3549,60.json,True,False,False,False,no title exist,1,2003-01-15,18:14,Money,United States,Virginia,Linton Hall,Unknown,stranger,0.13,0.5,1,1,35.0,low,96784.0,11282.3,82.0,45980.51,61.7,50.48,,,,cluster 10,cluster 3,cluster 11
3550,3550,600.json,True,False,True,False,wife,1,2003-12-13,15:00,Money,Nigeria,Unknown,Unknown,Nigeria,stranger,0.15,0.33,3,1,33.0,unknown,96784.0,11282.3,82.0,1673.29,0.56,86.77,good,short,Arts,cluster 4,cluster 40,cluster 13
3551,3551,601.json,False,False,False,False,no title exist,0,2003-12-13,19:13,Money,Unknown,Unknown,Unknown,Unknown,unknown,0.0,0.0,3,1,34.0,unknown,96784.0,11282.3,82.0,,,,,,,cluster 3,cluster 42,cluster 6
3552,3552,602.json,True,False,False,False,no title exist,0,2003-12-13,19:14,Money,Unknown,Unknown,Unknown,Unknown,unknown,0.0,0.0,3,1,33.0,unknown,96784.0,11282.3,82.0,,,,,,,cluster 3,cluster 12,cluster 6
3553,3553,603.json,True,True,True,False,no title exist,1,,,Money,South Africa,Unknown,Unknown,South Africa,stranger,0.07,0.43,1,2,34.0,unknown,,,,,,,,long,,cluster 7,cluster 55,cluster 7
3554,3554,604.json,True,True,False,False,official,2,2003-12-15,03:37,Money,Pakistan,Unknown,Unknown,Pakistan,stranger,0.13,0.42,2,1,30.0,unknown,96784.0,11282.3,82.0,856.32,5.04,81.6,,,,cluster 10,cluster 11,cluster 11
3555,3555,605.json,False,True,False,False,official,2,2003-12-15,03:37,Money,Pakistan,Unknown,Unknown,Pakistan,stranger,0.13,0.42,2,1,34.0,unknown,96784.0,11282.3,82.0,856.32,5.04,81.6,,,,cluster 10,cluster 33,cluster 11
3556,3556,606.json,False,True,False,False,controller,1,2003-12-15,04:52,Money,Liberia,Unknown,Unknown,Liberia,stranger,0.14,0.36,1,1,35.0,unknown,96784.0,11282.3,82.0,424.23,0.03,86.16,,,,cluster 2,cluster 2,cluster 2
3557,3557,607.json,True,False,False,True,director,2,2003-12-15,17:05,Money,Unknown,Unknown,Unknown,Unknown,stranger,-0.03,0.29,2,3,34.0,unknown,96784.0,11282.3,82.0,,,,,,,cluster 10,cluster 51,cluster 14
3558,3558,608.json,True,True,True,False,no title exist,2,2003-12-15,18:02,Money,Unknown,Unknown,Unknown,Unknown,stranger,0.17,0.56,1,3,33.0,unknown,96784.0,11282.3,82.0,,,,,short,,cluster 3,cluster 16,cluster 9
3559,3559,609.json,False,True,False,False,attorney,2,2003-12-16,03:03,Money,Nigeria,Unknown,Unknown,Nigeria,unknown,0.06,0.29,2,2,30.0,unknown,96784.0,11282.3,82.0,1673.29,0.56,86.77,,,,cluster 10,cluster 43,cluster 16
3560,3560,61.json,True,False,False,False,son,1,2003-01-16,07:48,Money,Nigeria,Unknown,Unknown,Nigeria,stranger,-0.0,0.45,1,1,34.0,unknown,96784.0,11282.3,82.0,1673.29,0.56,86.77,,,,cluster 12,cluster 13,cluster 13
3561,3561,610.json,True,True,True,False,manager,2,,,Money,Nigeria,Unknown,Unknown,Nigeria,unknown,0.12,0.41,2,1,35.0,unknown,,,,,,,,short,,cluster 3,cluster 31,cluster 8
3562,3562,611.json,True,True,False,True,no title exist,2,2003-12-16,07:15,Money,Nigeria,Unknown,Unknown,Nigeria,stranger,0.12,0.48,2,2,34.0,unknown,96784.0,11282.3,82.0,1673.29,0.56,86.77,,,,cluster 11,cluster 46,cluster 2
3563,3563,612.json,True,True,True,True,manager,2,,,Money,Unknown,Unknown,Unknown,Unknown,friend of friend,0.18,0.49,2,1,32.0,unknown,,,,,,,bad,short,Arts,cluster 8,cluster 37,cluster 7
3564,3564,613.json,True,False,False,False,chairman,0,,,Money,Unknown,Unknown,Unknown,Unknown,stranger,0.08,0.32,1,3,34.0,unknown,,,,,,,,,,cluster 7,cluster 5,cluster 5
3565,3565,614.json,True,False,False,False,chairman,0,,,Money,Unknown,Unknown,Unknown,Unknown,stranger,0.08,0.32,1,3,30.0,unknown,,,,,,,,,,cluster 7,cluster 60,cluster 15
3566,3566,615.json,True,False,False,False,no title exist,2,2003-12-21,15:39,Money,Benin,Unknown,Unknown,Benin,stranger,0.13,0.55,2,2,34.0,unknown,96784.0,11282.3,82.0,988.63,0.95,92.28,,,,cluster 11,cluster 3,cluster 3
3567,3567,616.json,False,True,True,False,wife,1,2003-12-22,15:23,Service,Nigeria,Unknown,Unknown,Nigeria,stranger,0.15,0.49,1,1,33.0,unknown,96784.0,11282.3,82.0,1673.29,0.56,86.77,,short,,cluster 4,cluster 11,cluster 11
3568,3568,617.json,True,False,False,False,auditor,2,2003-12-22,19:59,Money,Unknown,Unknown,Unknown,Unknown,stranger,0.2,0.55,1,1,34.0,unknown,96784.0,11282.3,82.0,,,,,,,cluster 8,cluster 23,cluster 9
3569,3569,618.json,True,True,True,True,member,2,,,Money,Unknown,Unknown,Unknown,Unknown,stranger,0.09,0.45,2,1,34.0,unknown,,,,,,,,short,,cluster 11,cluster 8,cluster 15
3570,3570,619.json,False,False,False,False,no title exist,0,2003-12-24,00:21,Money,Netherlands,Unknown,Unknown,Netherlands,unknown,0.4,0.47,2,3,34.0,unknown,96784.0,11282.3,82.0,46811.89,64.35,47.76,,,,cluster 11,cluster 33,cluster 11
3571,3571,62.json,True,False,False,False,son,2,2003-01-16,17:09,Money,Nigeria,Unknown,Unknown,Nigeria,stranger,0.07,0.5,1,2,35.0,unknown,96784.0,11282.3,82.0,1673.29,0.56,86.77,,,,cluster 1,cluster 30,cluster 11
3572,3572,620.json,True,False,False,False,no title exist,0,2003-12-24,12:04,Money,South Africa,Unknown,Unknown,South Africa,stranger,0.18,0.47,1,1,34.0,unknown,96784.0,11282.3,82.0,6266.02,7.01,57.71,,,,cluster 11,cluster 57,cluster 14
3573,3573,621.json,False,False,False,False,girl,0,2003-12-29,05:40,Money,Netherlands,Unknown,Unknown,Netherlands,unknown,0.4,0.47,2,3,34.0,unknown,96784.0,11282.3,82.0,46811.89,64.35,47.76,,,,cluster 12,cluster 17,cluster 2
3574,3574,622.json,False,True,False,False,wife,2,2003-12-29,13:13,Money,Iraq,Unknown,Unknown,Iraq,stranger,0.07,0.4,2,1,32.0,unknown,96784.0,11282.3,82.0,2523.38,0.6,84.68,,,,cluster 1,cluster 7,cluster 1
3575,3575,623.json,False,False,True,True,no title exist,2,2004-01-04,03:26,Money,South Africa,Unknown,Unknown,South Africa,stranger,0.15,0.47,1,2,35.0,unknown,464473.0,48757.0,89.0,6472.11,8.43,56.27,,short,,cluster 2,cluster 13,cluster 3
3576,3576,624.json,False,False,True,False,member,0,2004-01-04,13:23,Money,United States,Unknown,Unknown,United States,stranger,0.06,0.31,1,1,34.0,unknown,464473.0,48757.0,89.0,47287.59,64.76,50.11,,short,,cluster 4,cluster 51,cluster 14
3577,3577,625.json,True,False,True,False,citizen,1,,,Money,Unknown,Unknown,Unknown,Unknown,stranger,0.13,0.48,1,1,33.0,unknown,,,,,,,,short,,cluster 3,cluster 59,cluster 18
3578,3578,626.json,False,True,False,False,chairman,2,2004-01-06,03:50,Money,Togo,Unknown,Unknown,Togo,stranger,0.09,0.4,1,2,33.0,unknown,464473.0,48757.0,89.0,556.58,1.5,83.95,,,,cluster 9,cluster 46,cluster 1
3579,3579,627.json,False,True,False,False,chairman,2,2004-01-06,03:50,Money,Togo,Unknown,Unknown,Togo,stranger,0.09,0.4,1,2,32.0,unknown,464473.0,48757.0,89.0,556.58,1.5,83.95,,,,cluster 9,cluster 46,cluster 1
3580,3580,628.json,False,True,False,False,chairman,2,2004-01-06,03:50,Money,Togo,Unknown,Unknown,Togo,stranger,0.09,0.4,1,2,34.0,unknown,464473.0,48757.0,89.0,556.58,1.5,83.95,,,,cluster 9,cluster 17,cluster 2
3581,3581,629.json,True,True,True,True,citizen,2,2004-01-06,01:13,Money,Zimbabwe,Unknown,Unknown,Zimbabwe,stranger,0.08,0.41,2,1,33.0,unknown,464473.0,48757.0,89.0,1034.96,2.1,80.13,good,short,Arts,cluster 8,cluster 13,cluster 11
3582,3582,63.json,True,False,False,False,wife,1,2003-01-16,14:03,Money,Philippines,Unknown,Unknown,Philippines,friend of friend,0.11,0.36,1,1,33.0,unknown,96784.0,11282.3,82.0,1760.04,4.86,69.74,,,,cluster 1,cluster 11,cluster 11
3583,3583,630.json,False,True,True,True,citizen,2,2004-01-06,01:13,Money,Zimbabwe,Unknown,Unknown,Zimbabwe,stranger,0.08,0.41,2,1,32.0,unknown,464473.0,48757.0,89.0,1034.96,2.1,80.13,good,short,Arts,cluster 8,cluster 3,cluster 2
3584,3584,631.json,True,False,True,False,no title exist,1,2004-01-07,10:10,Money,Unknown,Unknown,Unknown,Unknown,stranger,0.14,0.41,1,1,32.0,unknown,464473.0,48757.0,89.0,,,,,short,,cluster 3,cluster 39,cluster 17
3585,3585,632.json,False,True,True,False,no title exist,2,2004-01-07,11:11,Money,Ghana,Unknown,Unknown,Ghana,stranger,0.07,0.52,2,1,34.0,unknown,464473.0,48757.0,89.0,1042.55,1.72,78.71,,short,,cluster 11,cluster 27,cluster 13
3586,3586,633.json,False,True,True,False,no title exist,2,2004-01-07,11:11,Money,Ghana,Unknown,Unknown,Ghana,stranger,0.07,0.52,2,1,35.0,unknown,464473.0,48757.0,89.0,1042.55,1.72,78.71,,short,,cluster 11,cluster 9,cluster 3
3587,3587,634.json,False,True,True,False,ministry,2,2004-01-07,11:51,Money,Unknown,Unknown,Unknown,Unknown,stranger,0.16,0.39,1,2,30.0,unknown,464473.0,48757.0,89.0,,,,,short,,cluster 10,cluster 29,cluster 10
3588,3588,635.json,True,False,True,False,no title exist,2,2004-01-08,02:22,Service,Benin,Unknown,Unknown,Benin,stranger,0.2,0.36,2,1,35.0,unknown,464473.0,48757.0,89.0,1001.85,1.18,91.57,good,short,Adult,cluster 11,cluster 57,cluster 4
3589,3589,636.json,True,False,True,False,no title exist,0,2004-01-08,11:11,Service,South Africa,Unknown,Unknown,South Africa,stranger,0.18,0.41,1,2,35.0,unknown,464473.0,48757.0,89.0,6472.11,8.43,56.27,,short,,cluster 11,cluster 15,cluster 4
3590,3590,637.json,False,False,True,False,no title exist,2,2004-01-09,00:44,Money,Nigeria,Unknown,Unknown,Nigeria,stranger,0.21,0.44,2,3,33.0,unknown,464473.0,48757.0,89.0,1781.88,1.29,86.7,,short,,cluster 11,cluster 13,cluster 3
3591,3591,638.json,True,False,True,False,no title exist,2,2004-01-09,00:44,Money,Nigeria,Unknown,Unknown,Nigeria,stranger,0.21,0.44,2,3,32.0,unknown,464473.0,48757.0,89.0,1781.88,1.29,86.7,,short,,cluster 11,cluster 40,cluster 13
3592,3592,639.json,True,False,False,False,person,1,2004-01-09,13:46,Money,Kuwait,Unknown,Unknown,Kuwait,stranger,0.04,0.37,2,1,29.0,unknown,464473.0,48757.0,89.0,44759.07,22.93,39.53,,,,cluster 6,cluster 33,cluster 11
3593,3593,64.json,True,True,False,False,secretary,2,2003-01-16,16:38,Money,Gambia,Unknown,Unknown,Gambia,stranger,0.04,0.34,2,1,34.0,unknown,96784.0,11282.3,82.0,,,,,,,cluster 2,cluster 18,cluster 4
3594,3594,640.json,True,False,False,False,no title exist,1,2004-01-09,23:38,Money,Ghana,Unknown,Unknown,Ghana,stranger,0.1,0.41,1,1,34.0,unknown,464473.0,48757.0,89.0,1042.55,1.72,78.71,,,,cluster 2,cluster 28,cluster 4
3595,3595,641.json,True,True,False,False,official,2,2004-01-10,06:03,Money,Pakistan,Unknown,Unknown,Pakistan,stranger,0.12,0.4,2,1,34.0,unknown,464473.0,48757.0,89.0,899.95,6.16,80.22,,,,cluster 10,cluster 11,cluster 11
3596,3596,642.json,False,True,False,False,wife,2,2004-01-10,11:43,Money,Philippines,Unknown,Unknown,Philippines,stranger,0.07,0.44,1,1,34.0,unknown,464473.0,48757.0,89.0,1838.93,5.24,69.03,,,,cluster 12,cluster 30,cluster 11
3597,3597,643.json,False,True,False,False,wife,2,2004-01-10,11:43,Money,Philippines,Unknown,Unknown,Philippines,stranger,0.07,0.44,1,1,30.0,unknown,464473.0,48757.0,89.0,1838.93,5.24,69.03,,,,cluster 12,cluster 33,cluster 2
3598,3598,644.json,True,False,True,False,wife,0,2004-01-10,23:42,Money,Philippines,Unknown,Unknown,Philippines,stranger,0.05,0.42,2,1,32.0,unknown,464473.0,48757.0,89.0,1838.93,5.24,69.03,,short,,cluster 12,cluster 51,cluster 14
3599,3599,645.json,True,False,True,True,son,2,2004-01-13,14:41,Money,Netherlands,Unknown,Unknown,Netherlands,stranger,0.09,0.37,1,1,32.0,unknown,464473.0,48757.0,89.0,47575.48,68.52,47.94,,short,,cluster 1,cluster 40,cluster 13
3600,3600,646.json,True,False,False,False,wife,2,2004-01-13,17:53,Money,Zimbabwe,Unknown,Unknown,Zimbabwe,stranger,0.2,0.42,1,1,34.0,unknown,464473.0,48757.0,89.0,1034.96,2.1,80.13,,,,cluster 12,cluster 18,cluster 4
3601,3601,647.json,True,True,True,False,director,2,2004-01-14,00:00,Money,Nigeria,Unknown,Unknown,Nigeria,stranger,0.15,0.4,1,2,35.0,unknown,464473.0,48757.0,89.0,1781.88,1.29,86.7,,short,,cluster 8,cluster 13,cluster 3
3602,3602,648.json,True,False,True,False,auditor,2,2004-01-14,00:37,Money,United States,Unknown,Unknown,United States,stranger,0.14,0.46,1,2,35.0,unknown,464473.0,48757.0,89.0,47287.59,64.76,50.11,,short,,cluster 6,cluster 40,cluster 13
3603,3603,649.json,False,False,False,False,member,1,2004-01-14,17:04,Money,Zimbabwe,Unknown,Unknown,Zimbabwe,stranger,0.2,0.47,1,1,33.0,unknown,464473.0,48757.0,89.0,1034.96,2.1,80.13,,,,cluster 9,cluster 22,cluster 11
3604,3604,65.json,True,True,True,False,no title exist,2,2003-01-15,19:58,Money,Unknown,Unknown,Unknown,Unknown,stranger,0.1,0.42,2,3,34.0,unknown,96784.0,11282.3,82.0,,,,,short,,cluster 3,cluster 23,cluster 8
3605,3605,650.json,False,False,False,False,member,1,2004-01-14,17:04,Money,Zimbabwe,Unknown,Unknown,Zimbabwe,stranger,0.21,0.47,1,1,34.0,unknown,464473.0,48757.0,89.0,1034.96,2.1,80.13,,,,cluster 9,cluster 13,cluster 3
3606,3606,651.json,False,False,True,False,officer,1,2004-01-14,18:16,Money,Nigeria,Unknown,Unknown,Nigeria,stranger,0.11,0.38,2,1,31.0,unknown,464473.0,48757.0,89.0,1781.88,1.29,86.7,,short,,cluster 8,cluster 22,cluster 3
3607,3607,652.json,True,True,False,False,prince,2,2004-01-16,09:40,Money,Zimbabwe,Unknown,Unknown,Zimbabwe,stranger,0.1,0.39,1,2,32.0,unknown,464473.0,48757.0,89.0,1034.96,2.1,80.13,,,,cluster 9,cluster 2,cluster 2
3608,3608,653.json,False,False,True,False,no title exist,0,2004-01-17,01:10,Money,Nigeria,Unknown,Unknown,Nigeria,stranger,0.17,0.48,3,2,34.0,unknown,464473.0,48757.0,89.0,1781.88,1.29,86.7,,short,,cluster 11,cluster 40,cluster 4
3609,3609,654.json,True,True,False,True,manager,2,2004-01-17,02:32,Money,Togo,Unknown,Unknown,Togo,stranger,0.04,0.32,2,2,30.0,unknown,464473.0,48757.0,89.0,556.58,1.5,83.95,,,,cluster 6,cluster 34,cluster 12
3610,3610,655.json,True,False,True,False,no title exist,1,2004-01-17,19:54,Money,Unknown,Unknown,Unknown,Unknown,stranger,0.23,0.37,2,1,35.0,unknown,464473.0,48757.0,89.0,,,,,short,,cluster 3,cluster 53,cluster 8
3611,3611,656.json,True,False,False,False,head,1,2004-01-19,01:27,Money,Nigeria,Unknown,Unknown,Nigeria,stranger,0.06,0.41,2,2,32.0,unknown,464473.0,48757.0,89.0,1781.88,1.29,86.7,,,,cluster 4,cluster 17,cluster 2
3612,3612,657.json,False,False,True,True,manager,1,2004-01-19,06:04,Money,Unknown,Unknown,Unknown,Unknown,stranger,0.13,0.38,2,2,34.0,unknown,464473.0,48757.0,89.0,,,,good,long,Adult,cluster 8,cluster 20,cluster 10
3613,3613,658.json,True,False,True,False,officer,1,2004-01-19,12:15,Money,Nigeria,Unknown,Unknown,Nigeria,stranger,0.07,0.36,2,1,35.0,unknown,464473.0,48757.0,89.0,1781.88,1.29,86.7,,short,,cluster 8,cluster 27,cluster 13
3614,3614,659.json,True,False,True,True,manager,2,,,Money,South Africa,Unknown,Unknown,South Africa,stranger,0.15,0.47,1,1,31.0,unknown,,,,,,,,short,,cluster 10,cluster 47,cluster 7
3615,3615,66.json,False,True,True,True,auditor,2,2003-01-17,02:47,Money,United States,Unknown,Unknown,United States,stranger,0.13,0.47,3,2,33.0,unknown,96784.0,11282.3,82.0,45980.51,61.7,50.48,,short,Society,cluster 6,cluster 46,cluster 1
3616,3616,660.json,False,True,True,True,citizen,2,,,Money,Zimbabwe,Unknown,Unknown,Zimbabwe,stranger,0.09,0.44,2,1,33.0,unknown,,,,,,,good,short,Arts,cluster 3,cluster 31,cluster 9
3617,3617,661.json,False,True,True,True,citizen,2,,,Money,Zimbabwe,Unknown,Unknown,Zimbabwe,stranger,0.09,0.44,2,1,34.0,unknown,,,,,,,good,short,Arts,cluster 3,cluster 26,cluster 8
3618,3618,662.json,False,False,True,False,son,1,2004-01-03,07:54,Money,Angola,Unknown,Unknown,Angola,stranger,0.18,0.55,2,1,34.0,unknown,464473.0,48757.0,89.0,2608.78,0.46,98.07,good,long,Arts,cluster 1,cluster 9,cluster 3
3619,3619,663.json,True,True,False,False,no title exist,2,,,Money,Unknown,Unknown,Unknown,Unknown,stranger,0.17,0.39,1,2,34.0,unknown,,,,,,,,,,cluster 5,cluster 41,cluster 15
3620,3620,664.json,True,False,True,False,no title exist,1,2004-01-20,16:13,Service,Unknown,Unknown,Unknown,Unknown,stranger,-0.01,0.46,1,1,33.0,unknown,464473.0,48757.0,89.0,,,,,short,,cluster 3,cluster 25,cluster 8
3621,3621,665.json,False,False,True,False,son,1,2004-01-04,02:19,Money,Angola,Unknown,Unknown,Angola,stranger,0.18,0.55,1,1,31.0,unknown,464473.0,48757.0,89.0,2608.78,0.46,98.07,good,long,Arts,cluster 1,cluster 18,cluster 3
3622,3622,666.json,False,False,True,False,son,1,2004-01-04,03:22,Money,Angola,Unknown,Unknown,Angola,stranger,0.18,0.55,1,1,33.0,unknown,464473.0,48757.0,89.0,2608.78,0.46,98.07,good,long,Arts,cluster 1,cluster 18,cluster 3
3623,3623,667.json,False,False,True,False,son,1,2004-01-04,03:26,Money,Angola,Unknown,Unknown,Angola,stranger,0.18,0.55,1,1,34.0,unknown,464473.0,48757.0,89.0,2608.78,0.46,98.07,good,long,Arts,cluster 1,cluster 18,cluster 13
3624,3624,668.json,False,False,True,False,son,1,2004-01-04,03:28,Money,Angola,Unknown,Unknown,Angola,stranger,0.18,0.55,1,1,33.0,unknown,464473.0,48757.0,89.0,2608.78,0.46,98.07,good,long,Arts,cluster 1,cluster 18,cluster 3
3625,3625,669.json,True,False,True,False,no title exist,1,2004-01-21,05:19,Money,Belgium,Unknown,Unknown,Belgium,stranger,0.1,0.43,1,1,34.0,unknown,464473.0,48757.0,89.0,41903.99,53.86,52.64,bad,short,Business,cluster 11,cluster 29,cluster 6
3626,3626,67.json,False,True,False,True,wife,2,2003-01-17,09:26,Money,Nigeria,Unknown,Unknown,Nigeria,stranger,0.08,0.48,2,1,33.0,unknown,96784.0,11282.3,82.0,1673.29,0.56,86.77,,,,cluster 4,cluster 34,cluster 12
3627,3627,670.json,True,True,True,False,no title exist,2,2004-01-21,18:02,Money,South Africa,Unknown,Unknown,South Africa,stranger,0.07,0.37,1,1,33.0,unknown,464473.0,48757.0,89.0,6472.11,8.43,56.27,,short,,cluster 2,cluster 28,cluster 4
3628,3628,671.json,False,True,True,False,no title exist,2,2004-01-21,18:02,Money,South Africa,Unknown,Unknown,South Africa,stranger,0.07,0.37,1,1,33.0,unknown,464473.0,48757.0,89.0,6472.11,8.43,56.27,,short,,cluster 2,cluster 27,cluster 13
3629,3629,672.json,False,True,False,False,official,2,2004-01-22,21:48,Money,Unknown,Unknown,Unknown,Unknown,stranger,0.14,0.43,2,1,33.0,unknown,464473.0,48757.0,89.0,,,,,,,cluster 10,cluster 4,cluster 4
3630,3630,673.json,False,True,False,False,official,2,2004-01-22,21:48,Money,Unknown,Unknown,Unknown,Unknown,stranger,0.14,0.43,2,1,34.0,unknown,464473.0,48757.0,89.0,,,,,,,cluster 10,cluster 36,cluster 14
3631,3631,674.json,True,False,False,False,head,1,2004-01-23,03:56,Money,Nigeria,Unknown,Unknown,Nigeria,stranger,0.06,0.41,1,2,34.0,unknown,464473.0,48757.0,89.0,1781.88,1.29,86.7,,,,cluster 4,cluster 11,cluster 3
3632,3632,675.json,True,True,True,False,no title exist,2,2004-01-23,09:32,Money,Unknown,Unknown,Unknown,Unknown,stranger,0.02,0.26,1,1,33.0,unknown,464473.0,48757.0,89.0,,,,,short,,cluster 3,cluster 25,cluster 8
3633,3633,676.json,True,False,True,False,son,1,2004-01-24,11:20,Money,South Africa,Unknown,Unknown,South Africa,stranger,0.18,0.55,1,1,32.0,unknown,464473.0,48757.0,89.0,6472.11,8.43,56.27,good,long,Arts,cluster 13,cluster 18,cluster 13
3634,3634,677.json,False,False,False,True,auditor,2,2004-01-25,07:45,Money,United States,Unknown,Unknown,United States,stranger,0.16,0.48,1,2,34.0,unknown,464473.0,48757.0,89.0,47287.59,64.76,50.11,,,,cluster 6,cluster 17,cluster 2
3635,3635,678.json,True,False,False,False,no title exist,1,2004-01-25,20:29,Money,Ghana,Unknown,Unknown,Ghana,stranger,0.1,0.41,1,1,33.0,unknown,464473.0,48757.0,89.0,1042.55,1.72,78.71,,,,cluster 2,cluster 18,cluster 13
3636,3636,679.json,True,True,False,False,director,2,,,Money,Nigeria,Unknown,Unknown,Nigeria,stranger,0.09,0.41,2,1,31.0,unknown,,,,,,,,,,cluster 7,cluster 25,cluster 9
3637,3637,68.json,False,False,False,False,no title exist,0,2003-01-18,00:11,Money,Unknown,Unknown,Unknown,Unknown,stranger,0.14,0.38,1,3,34.0,unknown,96784.0,11282.3,82.0,,,,,,,cluster 3,cluster 23,cluster 9
3638,3638,680.json,True,False,False,False,no title exist,1,2004-01-26,16:01,Money,Zimbabwe,Unknown,Unknown,Zimbabwe,stranger,0.12,0.39,3,3,33.0,unknown,464473.0,48757.0,89.0,1034.96,2.1,80.13,,,,cluster 11,cluster 30,cluster 11
3639,3639,681.json,False,True,False,False,member,2,2004-01-27,04:07,Unknown,Nigeria,Unknown,Unknown,Nigeria,stranger,0.01,0.38,1,1,34.0,unknown,464473.0,48757.0,89.0,1781.88,1.29,86.7,,,,cluster 9,cluster 46,cluster 2
3640,3640,682.json,True,False,False,True,adviser,1,2004-01-29,03:20,Money,Unknown,Unknown,Unknown,Unknown,stranger,0.08,0.48,2,1,34.0,unknown,464473.0,48757.0,89.0,,,,,,,cluster 8,cluster 29,cluster 10
3641,3641,683.json,True,False,True,False,staff,0,2004-01-28,15:44,Money,Angola,Unknown,Unknown,Angola,unknown,0.21,0.54,1,1,32.0,unknown,464473.0,48757.0,89.0,2608.78,0.46,98.07,good,short,Arts,cluster 4,cluster 4,cluster 4
3642,3642,684.json,False,False,True,False,no title exist,2,,,Money,Unknown,Unknown,Unknown,Unknown,stranger,0.15,0.52,2,3,34.0,unknown,,,,,,,,short,,cluster 5,cluster 50,cluster 5
3643,3643,685.json,False,False,True,False,no title exist,2,,,Money,Unknown,Unknown,Unknown,Unknown,stranger,0.15,0.52,2,3,34.0,unknown,,,,,,,,short,,cluster 5,cluster 50,cluster 5
3644,3644,686.json,True,False,True,False,manager,2,2004-01-28,23:35,Money,Unknown,Unknown,Unknown,Unknown,stranger,0.03,0.42,2,3,34.0,unknown,464473.0,48757.0,89.0,,,,,short,Adult,cluster 8,cluster 21,cluster 17
3645,3645,687.json,False,False,True,False,manager,2,2004-01-28,23:35,Money,Unknown,Unknown,Unknown,Unknown,stranger,0.03,0.42,2,3,30.0,unknown,464473.0,48757.0,89.0,,,,,short,Adult,cluster 8,cluster 12,cluster 9
3646,3646,688.json,True,False,False,False,no title exist,1,2004-01-29,10:37,Money,Ghana,Unknown,Unknown,Ghana,stranger,0.07,0.44,2,1,33.0,unknown,464473.0,48757.0,89.0,1042.55,1.72,78.71,,,,cluster 11,cluster 9,cluster 3
3647,3647,689.json,False,True,False,False,no title exist,2,2004-01-30,06:54,Money,Nigeria,Unknown,Unknown,Nigeria,stranger,0.06,0.46,2,1,34.0,unknown,464473.0,48757.0,89.0,1781.88,1.29,86.7,,,,cluster 11,cluster 33,cluster 11
3648,3648,69.json,False,False,False,False,no title exist,0,2003-01-18,00:11,Money,Unknown,Unknown,Unknown,Unknown,stranger,0.14,0.38,1,3,35.0,unknown,96784.0,11282.3,82.0,,,,,,,cluster 3,cluster 12,cluster 6
